iter	RMSE
3219	4776.661866
3220	4774.894971
3221	4774.698437
3222	4773.063996
3223	4770.853729
3224	4768.313386
3225	4766.834991
3226	4765.277246
3227	4762.890741
3228	4761.240535
3229	4759.673249
3230	4758.212957
3231	4757.052918
3232	4755.899592
3233	4754.589098
3234	4752.913922
3235	4752.492712
3236	4751.253861
3237	4749.301985
3238	4748.395873
3239	4747.461288
3240	4745.382744
3241	4743.788836
3242	4742.68843
3243	4740.78757
3244	4739.500159
3245	4736.96566
3246	4735.885049
3247	4734.88236
3248	4732.519038
3249	4731.286155
3250	4730.522207
3251	4729.669375
3252	4728.6273
3253	4726.675599
3254	4723.640935
3255	4721.328555
3256	4720.286989
3257	4719.596063
3258	4719.156634
3259	4716.440165
3260	4714.911443
3261	4712.88795
3262	4710.67067
3263	4708.618289
3264	4706.805973
3265	4705.176046
3266	4703.15401
3267	4702.052428
3268	4700.674833
3269	4699.510205
3270	4697.92362
3271	4696.486236
3272	4695.77696
3273	4694.487412
3274	4693.543373
3275	4690.837846
3276	4689.59217
3277	4687.902834
3278	4686.923764
3279	4685.480457
3280	4684.726326
3281	4683.353179
3282	4682.61486
3283	4680.881173
3284	4678.919598
3285	4677.421635
3286	4675.616115
3287	4674.380936
3288	4672.522199
3289	4671.279767
3290	4669.211317
3291	4668.201534
3292	4666.769588
3293	4666.363914
3294	4665.21472
3295	4663.854396
3296	4662.882612
3297	4661.958437
3298	4660.591167
3299	4658.193421
3300	4656.937346
3301	4656.265994
3302	4653.81034
3303	4650.576856
3304	4649.672926
3305	4648.567917
3306	4646.894043
3307	4644.481828
3308	4643.39811
3309	4642.523744
3310	4639.104665
3311	4637.866523
3312	4636.532811
3313	4635.413429
3314	4633.081348
3315	4631.509003
3316	4629.473216
3317	4628.039352
3318	4626.332619
3319	4625.595806
3320	4624.671909
3321	4622.939684
3322	4621.433326
3323	4619.560451
3324	4616.877035
3325	4615.4808
3326	4613.879805
3327	4613.013771
3328	4612.070192
3329	4610.68742
3330	4608.839109
3331	4607.638097
3332	4606.089664
3333	4604.300787
3334	4604.166872
3335	4602.819796
3336	4601.372202
3337	4598.686151
3338	4596.842087
3339	4595.324422
3340	4594.242727
3341	4592.121617
3342	4590.655228
3343	4588.227561
3344	4586.399588
3345	4585.869008
3346	4584.226328
3347	4582.711672
3348	4581.162824
3349	4580.534235
3350	4579.488156
3351	4577.16647
3352	4576.315674
3353	4573.886133
3354	4571.394034
3355	4570.635635
3356	4568.871261
3357	4566.349377
3358	4564.154354
3359	4562.939635
3360	4561.147771
3361	4560.37206
3362	4559.725872
3363	4558.07654
3364	4556.480075
3365	4555.192842
3366	4552.185364
3367	4550.127374
3368	4548.59482
3369	4547.379777
3370	4545.606536
3371	4543.229534
3372	4541.291894
3373	4539.882947
3374	4538.823719
3375	4537.783764
3376	4535.705604
3377	4533.261308
3378	4532.146608
3379	4530.971648
3380	4529.26015
3381	4528.03478
3382	4525.938365
3383	4524.183728
3384	4521.472248
3385	4519.254902
3386	4517.466451
3387	4515.988893
3388	4513.654797
3389	4511.596275
3390	4508.938897
3391	4507.63658
3392	4506.071077
3393	4504.373537
3394	4502.524388
3395	4501.60615
3396	4499.73918
3397	4496.943215
3398	4495.054301
3399	4494.343726
3400	4493.480793
3401	4492.17139
3402	4490.859498
3403	4488.234805
3404	4485.991143
3405	4485.397832
3406	4482.55131
3407	4479.893999
3408	4478.953708
3409	4477.95616
3410	4476.699385
3411	4474.34317
3412	4472.605297
3413	4470.903779
3414	4469.168556
3415	4467.177689
3416	4465.74109
3417	4464.231625
3418	4463.609918
3419	4461.502314
3420	4460.115666
3421	4459.048772
3422	4457.299876
3423	4456.199341
3424	4455.382078
3425	4453.80821
3426	4452.833588
3427	4451.545242
3428	4449.956962
3429	4448.990892
3430	4448.133985
3431	4446.883885
3432	4446.124245
3433	4444.498749
3434	4443.183168
3435	4441.907364
3436	4439.949352
3437	4439.233041
3438	4438.448691
3439	4437.446497
3440	4436.915015
3441	4435.336791
3442	4433.943805
3443	4432.487884
3444	4431.998114
3445	4431.001293
3446	4429.684716
3447	4427.738888
3448	4425.857378
3449	4424.403171
3450	4422.490516
3451	4419.83604
3452	4418.170393
3453	4416.188491
3454	4414.596073
3455	4413.843205
3456	4411.939443
3457	4409.930018
3458	4408.307682
3459	4406.108997
3460	4404.49901
3461	4402.388831
3462	4401.530915
3463	4400.206529
3464	4399.075206
3465	4398.259095
3466	4395.430423
3467	4394.336059
3468	4393.436105
3469	4392.522523
3470	4390.912694
3471	4390.655865
3472	4388.711671
3473	4387.546784
3474	4385.062202
3475	4383.798635
3476	4382.079874
3477	4379.427026
3478	4378.007934
3479	4377.139365
3480	4376.117945
3481	4374.844843
3482	4373.419876
3483	4372.422252
3484	4371.575682
3485	4370.238505
3486	4369.29151
3487	4367.51656
3488	4365.005521
3489	4363.21121
3490	4361.48027
3491	4359.026826
3492	4357.05336
3493	4355.989212
3494	4353.415988
3495	4351.204134
3496	4349.927723
3497	4347.949479
3498	4347.483558
3499	4345.657971
3500	4344.891701
3501	4343.083721
3502	4342.347712
3503	4339.688549
3504	4337.455103
3505	4335.921971
3506	4334.959174
3507	4333.520029
3508	4331.13985
3509	4330.59995
3510	4328.021047
3511	4326.452982
3512	4324.213495
3513	4322.218533
3514	4320.281666
3515	4318.550886
3516	4316.787457
3517	4316.098442
3518	4315.326774
3519	4313.96321
3520	4312.081141
3521	4310.150556
3522	4308.370946
3523	4306.73447
3524	4305.548324
3525	4302.171696
3526	4300.714307
3527	4298.781171
3528	4297.205003
3529	4297.060517
3530	4294.827602
3531	4292.406217
3532	4291.560598
3533	4290.249527
3534	4289.175212
3535	4288.416118
3536	4286.887543
3537	4285.003828
3538	4282.819979
3539	4281.089831
3540	4279.551374
3541	4278.949429
3542	4277.922083
3543	4276.303314
3544	4273.662075
3545	4272.658758
3546	4270.527635
3547	4269.497042
3548	4268.114892
3549	4266.272602
3550	4265.473667
3551	4263.977766
3552	4262.698752
3553	4261.053393
3554	4259.001212
3555	4257.371003
3556	4256.074958
3557	4254.708161
3558	4253.570336
3559	4252.209838
3560	4251.181292
3561	4250.371142
3562	4249.495135
3563	4247.107671
3564	4245.509416
3565	4244.864644
3566	4244.130527
3567	4242.833907
3568	4241.969551
3569	4241.223544
3570	4238.524912
3571	4237.527032
3572	4236.652311
3573	4234.34446
3574	4233.878866
3575	4233.099277
3576	4229.293721
3577	4228.21914
3578	4226.603526
3579	4225.001821
3580	4224.026514
3581	4222.894887
3582	4221.868382
3583	4220.371779
3584	4218.333773
3585	4216.852746
3586	4215.56409
3587	4214.435727
3588	4213.463277
3589	4212.104373
3590	4210.912346
3591	4208.99284
3592	4206.334092
3593	4204.538679
3594	4203.272663
3595	4202.603435
3596	4200.113962
3597	4198.950992
3598	4198.306746
3599	4197.35731
3600	4196.952685
3601	4196.651472
3602	4195.620235
3603	4194.602142
3604	4192.521877
3605	4190.885919
3606	4189.521412
3607	4187.769323
3608	4186.336005
3609	4184.989168
3610	4183.049453
3611	4180.763056
3612	4178.898496
3613	4177.566442
3614	4177.41524
3615	4175.508483
3616	4173.644447
3617	4172.2971
3618	4170.680503
3619	4169.253782
3620	4168.014228
3621	4166.610671
3622	4165.243879
3623	4164.16725
3624	4163.140648
3625	4162.19375
3626	4160.138515
3627	4158.285497
3628	4157.249745
3629	4155.722975
3630	4154.648116
3631	4153.233743
3632	4151.263365
3633	4150.073897
3634	4148.043386
3635	4147.465321
3636	4144.90798
3637	4143.842877
3638	4142.862302
3639	4140.845373
3640	4138.606887
3641	4137.656161
3642	4136.62479
3643	4134.998867
3644	4133.793329
3645	4132.19623
3646	4131.486292
3647	4129.534597
3648	4128.032474
3649	4126.748041
3650	4125.151539
3651	4123.731769
3652	4123.200301
3653	4121.602307
3654	4120.431527
3655	4119.128379
3656	4118.880351
3657	4117.304327
3658	4116.189705
3659	4114.593361
3660	4113.27959
3661	4112.031908
3662	4110.177623
3663	4108.344019
3664	4106.123982
3665	4105.525804
3666	4103.421951
3667	4102.799488
3668	4100.53807
3669	4099.608473
3670	4098.893135
3671	4097.509138
3672	4096.795662
3673	4095.549167
3674	4094.552882
3675	4092.022104
3676	4091.818249
3677	4089.406408
3678	4088.325709
3679	4087.123631
3680	4086.068436
3681	4084.546795
3682	4083.530894
3683	4081.038897
3684	4080.090242
3685	4078.668378
3686	4077.920318
3687	4075.472774
3688	4074.669284
3689	4074.326607
3690	4073.311124
3691	4071.644696
3692	4070.820045
3693	4069.081672
3694	4068.329084
3695	4066.823908
3696	4065.448304
3697	4064.213013
3698	4063.742304
3699	4061.841536
3700	4060.157919
3701	4059.545274
3702	4058.355116
3703	4057.08762
3704	4055.46605
3705	4054.200608
3706	4052.542748
3707	4051.579024
3708	4050.225762
3709	4049.380745
3710	4048.04864
3711	4047.082552
3712	4046.254494
3713	4044.202375
3714	4042.710741
3715	4042.143591
3716	4041.690388
3717	4040.216074
3718	4038.039508
3719	4037.031996
3720	4035.559738
3721	4032.900759
3722	4032.010935
3723	4030.518077
3724	4029.620987
3725	4028.472401
3726	4027.023988
3727	4026.698621
3728	4024.825893
3729	4023.996315
3730	4023.434182
3731	4022.867402
3732	4020.906602
3733	4019.607973
3734	4018.268201
3735	4016.469409
3736	4015.45191
3737	4013.92732
3738	4012.384365
3739	4010.853887
3740	4010.453742
3741	4009.249353
3742	4008.422884
3743	4007.440812
3744	4006.487576
3745	4004.752775
3746	4004.601575
3747	4003.763241
3748	4001.813705
3749	4001.434026
3750	4000.189011
3751	3998.828032
3752	3997.01421
3753	3995.099359
3754	3994.292114
3755	3993.706733
3756	3991.773365
3757	3990.487337
3758	3989.182832
3759	3988.476603
3760	3987.61875
3761	3986.698415
3762	3984.857541
3763	3981.798576
3764	3981.134526
3765	3980.016237
3766	3979.92218
3767	3979.464902
3768	3977.731884
3769	3976.788946
3770	3974.891483
3771	3972.406852
3772	3971.207547
3773	3970.667619
3774	3969.937967
3775	3968.186626
3776	3967.00647
3777	3965.635477
3778	3963.880502
3779	3963.231723
3780	3962.783225
3781	3960.415184
3782	3958.480421
3783	3957.108525
3784	3955.856154
3785	3955.205683
3786	3954.303941
3787	3952.925251
3788	3950.486183
3789	3949.756308
3790	3948.423229
3791	3947.549793
3792	3946.533589
3793	3945.606083
3794	3944.644474
3795	3943.756589
3796	3941.430924
3797	3940.554933
3798	3939.600291
3799	3937.237602
3800	3936.175168
3801	3934.159332
3802	3932.89465
3803	3931.364796
3804	3930.197748
3805	3928.883903
3806	3927.530972
3807	3925.978141
3808	3923.979702
3809	3923.334147
3810	3922.623402
3811	3921.721664
3812	3920.987993
3813	3920.140692
3814	3918.591771
3815	3917.63634
3816	3916.808294
3817	3915.048869
3818	3913.40333
3819	3912.349654
3820	3910.919266
3821	3909.768921
3822	3908.088771
3823	3906.709618
3824	3906.105756
3825	3904.701296
3826	3903.242106
3827	3902.841741
3828	3901.055908
3829	3899.656838
3830	3898.023429
3831	3896.934543
3832	3896.231199
3833	3894.824178
3834	3892.541945
3835	3891.773442
3836	3891.247881
3837	3889.602604
3838	3888.775225
3839	3887.994901
3840	3886.85309
3841	3886.012819
3842	3884.38799
3843	3883.255568
3844	3882.349098
3845	3880.235026
3846	3878.727786
3847	3877.484717
3848	3876.801035
3849	3875.8086
3850	3874.741663
3851	3873.405462
3852	3870.988982
3853	3869.066616
3854	3867.644809
3855	3866.995815
3856	3866.113814
3857	3865.175871
3858	3863.581046
3859	3862.751269
3860	3861.012115
3861	3859.839953
3862	3858.71468
3863	3857.059345
3864	3855.891497
3865	3854.030018
3866	3852.335206
3867	3851.170998
3868	3849.837855
3869	3848.94115
3870	3847.142331
3871	3845.934945
3872	3845.110341
3873	3843.423019
3874	3840.804707
3875	3839.456948
3876	3838.161916
3877	3836.682668
3878	3835.999016
3879	3833.98012
3880	3832.147266
3881	3831.102225
3882	3830.466997
3883	3829.645529
3884	3828.786111
3885	3826.864528
3886	3826.382066
3887	3824.966224
3888	3824.365345
3889	3822.901594
3890	3821.597962
3891	3820.619058
3892	3819.583112
3893	3818.439694
3894	3817.529053
3895	3816.501199
3896	3815.857246
3897	3813.995648
3898	3813.106557
3899	3812.191505
3900	3811.407402
3901	3808.824067
3902	3807.901887
3903	3806.135809
3904	3803.411801
3905	3802.634819
3906	3800.862582
3907	3799.501746
3908	3798.272233
3909	3796.662804
3910	3796.147881
3911	3795.636132
3912	3793.930071
3913	3792.903838
3914	3791.540634
3915	3789.524115
3916	3788.253322
3917	3787.220928
3918	3785.368515
3919	3784.247366
3920	3783.031136
3921	3781.036088
3922	3780.197655
3923	3779.11659
3924	3778.00554
3925	3777.383137
3926	3777.036588
3927	3775.693719
3928	3774.925494
3929	3773.54257
3930	3773.029258
3931	3771.62457
3932	3771.042556
3933	3769.371026
3934	3767.154125
3935	3764.875488
3936	3763.793967
3937	3762.204047
3938	3760.532106
3939	3759.500442
3940	3758.307281
3941	3757.530317
3942	3756.181991
3943	3755.313843
3944	3754.640043
3945	3752.386181
3946	3750.231124
3947	3748.932593
3948	3747.40852
3949	3746.543499
3950	3744.028139
3951	3742.689202
3952	3741.665669
3953	3739.821946
3954	3739.221505
3955	3738.134772
3956	3737.19124
3957	3736.260345
3958	3735.880826
3959	3735.176403
3960	3733.665321
3961	3732.978685
3962	3732.164346
3963	3730.691969
3964	3730.131409
3965	3729.05738
3966	3727.52126
3967	3726.059636
3968	3724.974569
3969	3723.414982
3970	3722.561244
3971	3721.811529
3972	3721.558116
3973	3720.981129
3974	3719.541623
3975	3719.462355
3976	3718.389085
3977	3717.315381
3978	3715.884922
3979	3715.044824
3980	3713.237666
3981	3711.780031
3982	3710.22947
3983	3708.751128
3984	3708.343338
3985	3705.719859
3986	3704.825597
3987	3703.301207
3988	3702.083152
3989	3700.820382
3990	3698.321173
3991	3696.39051
3992	3694.629133
3993	3693.496699
3994	3692.137189
3995	3691.019497
3996	3689.149931
3997	3688.044939
3998	3687.192505
3999	3685.279628
4000	3684.528326
4001	3683.769112
4002	3683.30676
4003	3682.077429
4004	3681.455019
4005	3680.587762
4006	3678.921792
4007	3678.090787
4008	3676.731976
4009	3675.483305
4010	3673.069229
4011	3672.75793
4012	3671.470487
4013	3669.96228
4014	3668.931967
4015	3667.791995
4016	3666.897712
4017	3664.313026
4018	3662.581002
4019	3661.149929
4020	3660.889736
4021	3659.923957
4022	3658.379277
4023	3656.937702
4024	3656.075372
4025	3655.197046
4026	3653.664012
4027	3652.29917
4028	3651.665999
4029	3649.883094
4030	3648.489854
4031	3647.281402
4032	3646.209022
4033	3644.50111
4034	3642.777058
4035	3641.801223
4036	3640.674762
4037	3640.06497
4038	3639.216713
4039	3638.441971
4040	3636.790557
4041	3635.980415
4042	3634.805331
4043	3633.550121
4044	3632.022842
4045	3631.307324
4046	3630.172276
4047	3629.190053
4048	3628.513135
4049	3627.150741
4050	3625.910083
4051	3624.097034
4052	3623.607268
4053	3623.224659
4054	3621.202468
4055	3619.480736
4056	3617.713958
4057	3617.313493
4058	3615.455395
4059	3614.038915
4060	3612.929012
4061	3611.618558
4062	3609.365496
4063	3608.842958
4064	3607.095493
4065	3606.128746
4066	3604.089962
4067	3603.355747
4068	3601.68402
4069	3600.432198
4070	3599.356951
4071	3598.264856
4072	3597.801328
4073	3597.024273
4074	3594.700133
4075	3592.183149
4076	3591.173518
4077	3590.65521
4078	3590.557192
4079	3589.376645
4080	3587.03231
4081	3586.269601
4082	3585.264403
4083	3583.929433
4084	3583.228248
4085	3581.21084
4086	3580.043621
4087	3578.890085
4088	3578.262401
4089	3577.051189
4090	3574.790308
4091	3573.542969
4092	3572.986024
4093	3572.09907
4094	3569.699376
4095	3568.904084
4096	3568.165619
4097	3567.403008
4098	3566.489343
4099	3565.667687
4100	3564.695126
4101	3563.782806
4102	3561.625039
4103	3561.199814
4104	3559.787058
4105	3558.464593
4106	3555.913585
4107	3554.492463
4108	3553.747715
4109	3552.198859
4110	3550.087714
4111	3548.615904
4112	3547.272854
4113	3545.76593
4114	3545.164222
4115	3545.088521
4116	3544.674633
4117	3544.084172
4118	3542.069777
4119	3541.345801
4120	3540.203325
4121	3538.490412
4122	3537.560399
4123	3537.091076
4124	3536.273737
4125	3534.780583
4126	3533.932935
4127	3532.935556
4128	3531.631434
4129	3530.745422
4130	3529.956369
4131	3529.177748
4132	3527.971245
4133	3527.304668
4134	3526.994386
4135	3525.882424
4136	3524.502138
4137	3523.224173
4138	3522.59365
4139	3521.894491
4140	3519.799545
4141	3518.506193
4142	3517.665788
4143	3516.701259
4144	3515.248109
4145	3514.624624
4146	3512.783496
4147	3512.081934
4148	3510.45519
4149	3508.437006
4150	3507.385553
4151	3507.22096
4152	3504.908546
4153	3503.770541
4154	3502.66136
4155	3501.676494
4156	3499.544486
4157	3498.56971
4158	3496.946056
4159	3495.444205
4160	3494.857504
4161	3494.080183
4162	3493.404013
4163	3492.40466
4164	3491.462168
4165	3490.361151
4166	3488.692855
4167	3487.524626
4168	3486.58985
4169	3485.925033
4170	3484.499289
4171	3482.2061
4172	3480.381196
4173	3479.161739
4174	3478.035017
4175	3476.56859
4176	3475.224846
4177	3474.152334
4178	3472.537774
4179	3470.691929
4180	3469.669914
4181	3468.709297
4182	3468.028273
4183	3466.94597
4184	3465.814529
4185	3465.02399
4186	3462.945663
4187	3461.786706
4188	3460.152817
4189	3458.518645
4190	3457.242842
4191	3455.17472
4192	3454.842849
4193	3453.849742
4194	3451.391031
4195	3450.58955
4196	3449.237229
4197	3448.816747
4198	3447.189615
4199	3445.949555
4200	3444.739878
4201	3443.837429
4202	3442.327535
4203	3441.451341
4204	3440.755895
4205	3440.113621
4206	3438.851206
4207	3438.108961
4208	3437.093984
4209	3436.447742
4210	3435.557162
4211	3434.888816
4212	3434.028065
4213	3432.927669
4214	3431.656099
4215	3430.128694
4216	3428.580175
4217	3427.396313
4218	3426.452246
4219	3424.926179
4220	3423.775427
4221	3422.768105
4222	3421.127266
4223	3420.290154
4224	3418.900991
4225	3416.944649
4226	3415.693282
4227	3414.236128
4228	3413.121848
4229	3411.849721
4230	3410.754605
4231	3409.044035
4232	3406.975226
4233	3405.585258
4234	3404.527431
4235	3404.134509
4236	3402.466204
4237	3400.947295
4238	3399.585401
4239	3398.904829
4240	3397.45488
4241	3396.58625
4242	3395.502121
4243	3394.564068
4244	3393.892984
4245	3391.896499
4246	3390.370394
4247	3389.164874
4248	3387.913186
4249	3386.144796
4250	3384.945302
4251	3383.713119
4252	3382.530637
4253	3381.271958
4254	3379.465068
4255	3379.004888
4256	3378.508199
4257	3377.875375
4258	3376.403985
4259	3375.473985
4260	3375.058259
4261	3374.561417
4262	3373.415537
4263	3371.746219
4264	3370.50207
4265	3368.923817
4266	3367.797517
4267	3365.270816
4268	3364.25256
4269	3362.397635
4270	3361.765747
4271	3360.161186
4272	3359.240481
4273	3358.228096
4274	3357.059589
4275	3356.359228
4276	3356.011576
4277	3354.821855
4278	3353.581464
4279	3352.941654
4280	3351.428499
4281	3350.746058
4282	3349.047382
4283	3347.562793
4284	3347.123223
4285	3346.36032
4286	3345.366637
4287	3343.744863
4288	3342.674451
4289	3341.022958
4290	3340.103782
4291	3339.356197
4292	3337.732998
4293	3336.834244
4294	3335.644013
4295	3334.655606
4296	3333.691891
4297	3332.508958
4298	3331.264226
4299	3330.458702
4300	3329.171027
4301	3328.185535
4302	3326.584425
4303	3325.39804
4304	3323.80545
4305	3322.150266
4306	3321.107667
4307	3320.322876
4308	3318.030946
4309	3317.970432
4310	3316.517109
4311	3315.396622
4312	3314.155757
4313	3312.377485
4314	3311.881989
4315	3311.278151
4316	3310.408304
4317	3309.128503
4318	3308.689088
4319	3307.653754
4320	3306.742116
4321	3305.764681
4322	3304.278311
4323	3303.822289
4324	3302.623288
4325	3301.520135
4326	3300.036523
4327	3299.075196
4328	3298.546456
4329	3298.064768
4330	3297.053209
4331	3295.499686
4332	3294.007583
4333	3293.216627
4334	3292.37276
4335	3289.941006
4336	3289.577792
4337	3288.552978
4338	3287.90068
4339	3287.710624
4340	3286.667619
4341	3286.132776
4342	3285.284137
4343	3284.930323
4344	3283.662798
4345	3282.734493
4346	3281.923647
4347	3280.996232
4348	3279.941704
4349	3279.406259
4350	3278.382025
4351	3277.629694
4352	3276.37635
4353	3275.402083
4354	3274.044479
4355	3273.539135
4356	3272.923796
4357	3271.817972
4358	3271.292943
4359	3270.792441
4360	3269.934047
4361	3267.34633
4362	3266.780312
4363	3265.183851
4364	3264.217387
4365	3262.566762
4366	3260.057633
4367	3259.633945
4368	3258.409653
4369	3257.114396
4370	3254.908362
4371	3253.229396
4372	3252.939619
4373	3252.13628
4374	3251.196572
4375	3249.813439
4376	3248.576354
4377	3247.381599
4378	3246.631634
4379	3245.752321
4380	3244.738584
4381	3244.138439
4382	3243.061534
4383	3241.860283
4384	3240.780155
4385	3240.118472
4386	3239.012378
4387	3237.805764
4388	3236.779979
4389	3236.02285
4390	3234.324098
4391	3233.277883
4392	3232.370535
4393	3231.35071
4394	3230.606207
4395	3229.367858
4396	3228.693266
4397	3227.730707
4398	3226.028529
4399	3225.037194
4400	3224.12087
4401	3223.90187
4402	3222.15265
4403	3221.36005
4404	3220.067568
4405	3218.658495
4406	3217.679701
4407	3217.353662
4408	3216.125103
4409	3215.283804
4410	3213.923017
4411	3213.397925
4412	3212.782424
4413	3211.8031
4414	3210.795001
4415	3209.541938
4416	3209.226338
4417	3207.949719
4418	3207.333321
4419	3206.747826
4420	3206.104704
4421	3205.273625
4422	3203.728425
4423	3202.650812
4424	3202.283414
4425	3201.783004
4426	3201.128408
4427	3199.445726
4428	3198.830174
4429	3198.372026
4430	3198.03882
4431	3196.986731
4432	3195.752044
4433	3194.360497
4434	3192.681774
4435	3190.837066
4436	3189.355247
4437	3188.290181
4438	3187.998281
4439	3187.136558
4440	3185.195959
4441	3183.985025
4442	3182.706456
4443	3181.787615
4444	3180.858852
4445	3180.142069
4446	3178.973644
4447	3177.225424
4448	3176.19275
4449	3174.549114
4450	3173.429462
4451	3171.607341
4452	3171.273583
4453	3170.718483
4454	3169.433253
4455	3167.622398
4456	3166.921879
4457	3166.135986
4458	3164.605968
4459	3163.517764
4460	3162.581634
4461	3161.837354
4462	3160.731753
4463	3159.934382
4464	3158.31678
4465	3157.161927
4466	3155.92964
4467	3154.861955
4468	3153.831005
4469	3153.144551
4470	3152.26266
4471	3151.093941
4472	3150.250922
4473	3149.73556
4474	3149.062567
4475	3147.747285
4476	3147.360552
4477	3146.151852
4478	3144.946381
4479	3144.279216
4480	3143.159277
4481	3142.930401
4482	3141.256843
4483	3140.011947
4484	3139.10349
4485	3138.877827
4486	3138.214457
4487	3136.952694
4488	3135.560063
4489	3134.07218
4490	3133.602578
4491	3133.098907
4492	3132.935614
4493	3131.975162
4494	3130.647281
4495	3130.141159
4496	3128.646564
4497	3128.072501
4498	3127.448337
4499	3126.137059
